dataset,planning_seed,planning_mode,w,p_d,tau,P_detect,RMST,L,exposure_multiplicity,revisit_fraction,observed_cells,T,H,T_common,H_common,actual_distance_total,planner_wall_time,number_of_replans,initial_positions,initial_positions_hash,trajectory_hash,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,condition_key,condition_key_hash,environment_type,environment_climate,prior_support,prior_entropy,implementation_version,git_commit,source_hash,experiment_id,config_hash,victim_seed,sensor_seed,distribution_seed,failure_seed,belief_model,fix_profile,behavior_profile,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt
4,46,online_static_3step,0.5,0.8,10000.0,0.2627610650007406,7090.0125727830855,0.2629968960513721,13.28031545248692,0.9247005838394647,12807,8533,8534,8533,8534,200017.96854032823,407.2058432751801,4073,"[[689379.746301624,5946054.228985133],[689345.5574976257,5946147.827649992],[689383.3802107307,5946058.023538665],[689296.1071507498,5946005.856491185],[689270.4100342001,5946063.546425855]]",8a9b527e4b246b75a30334ce72e2bdbdfdf449c2051505e1daa58cd0aae3005e,cb7acef42e668f2b0e07b5da3931dafe039d41eef216c5931dc6ccc4709ba7da,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,338823,12.124309196086287,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,46,dynamic_3step,0.5,0.8,10000.0,0.2798430285396559,7111.3397755183805,0.28011244299185667,11.695877714759995,0.9144997900638088,14458,8492,8493,8533,8534,200013.97916644692,429.31653918884695,4002,"[[689379.746301624,5946054.228985133],[689345.5574976257,5946147.827649992],[689383.3802107307,5946058.023538665],[689296.1071507498,5946005.856491185],[689270.4100342001,5946063.546425855]]",8a9b527e4b246b75a30334ce72e2bdbdfdf449c2051505e1daa58cd0aae3005e,1e563b9e030086a764db5d7d6523352daf0b20583edde38e32dab3f499676ed7,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,338823,12.124309196086287,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,45,online_static_3step,0.5,0.8,10000.0,0.2517836634425802,7080.395049783631,0.2520243023563809,14.274606132475013,0.9299455276930563,11806,8469,8470,8505,8506,200006.7215616762,412.7596623690333,4109,"[[689291.5458096077,5946037.520868184],[689364.4204530169,5945979.998907842],[689268.604878217,5946064.091893773],[689378.7362410922,5945995.855860799],[689287.9207968742,5946114.279106738]]",1c0559b8be6391e094d7b2c47bd536b82d581afc126f163e1a71db87212b3092,3c43194d75f881faa8553caac55626787171bbf61eb117b8e3e1621109af3d10,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,338823,12.124309196086287,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,45,dynamic_3step,0.5,0.8,10000.0,0.27539773383930843,7068.640218791425,0.2756652071620697,11.378699416146567,0.9121164938603631,14901,8505,8506,8505,8506,200015.84337073818,441.5616143613588,4014,"[[689291.5458096077,5946037.520868184],[689364.4204530169,5945979.998907842],[689268.604878217,5946064.091893773],[689378.7362410922,5945995.855860799],[689287.9207968742,5946114.279106738]]",1c0559b8be6391e094d7b2c47bd536b82d581afc126f163e1a71db87212b3092,19bdaed77c380557e90b9799e4c2b7c250434899147a719c78a64d925e1e6397,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,338823,12.124309196086287,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,47,online_static_3step,0.5,0.8,10000.0,0.24737951427847407,7111.406007616296,0.24766347327766353,14.779406631762653,0.9323382849585528,11460,8497,8498,8497,8498,200003.8464998338,392.34215286234394,3906,"[[689352.2330513125,5945983.062782355],[689325.2641465673,5946076.751683733],[689412.1137123663,5946058.051162794],[689385.1389761119,5946157.903543953],[689314.5104231656,5946066.268727879]]",2debedf1b10eb820ab15a9015a7e2e5dd7866ce1f7af039aa5580e53d638af84,6df614510941a5de65f935758559a975ec209c903d016c3a80a964da7470c175,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,338823,12.124309196086287,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,47,dynamic_3step,0.5,0.8,10000.0,0.28291504101405673,7054.836475860387,0.2832013054484757,11.268805014670578,0.911259445992887,14996,8487,8488,8497,8498,200018.4324850471,429.40069748694077,3980,"[[689352.2330513125,5945983.062782355],[689325.2641465673,5946076.751683733],[689412.1137123663,5946058.051162794],[689385.1389761119,5946157.903543953],[689314.5104231656,5946066.268727879]]",2debedf1b10eb820ab15a9015a7e2e5dd7866ce1f7af039aa5580e53d638af84,02d46019a8f3c54f7d3edb3cca3819c2435f03404c30b196401a8ff4216e2d87,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,338823,12.124309196086287,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,50,online_static_3step,0.5,0.8,10000.0,0.23201911513730097,7246.116745861048,0.23221320069854628,16.36435758513932,0.9388915822208559,10336,8483,8484,8510,8511,200015.8504096812,382.67854093643837,3848,"[[689377.9745490933,5945980.968680275],[689262.4749557705,5946040.511129811],[689363.3491217407,5946149.918213508],[689425.1047311232,5946099.375188584],[689314.5358911577,5946099.453607764]]",384ea614ac4baa72a0a943592629cbbca19f3e54d3ab80827b4269ac1938bcc5,f3e960a5907510d8101d254c104641ddbc8826b9ddff30e5cd2d502aa6682e6f,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,338823,12.124309196086287,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,50,dynamic_3step,0.5,0.8,10000.0,0.27941827354914506,7062.2941484754565,0.279724786762755,11.47173001487894,0.9128291897819256,14786,8510,8511,8510,8511,200014.56361200643,432.91519192117266,4055,"[[689377.9745490933,5945980.968680275],[689262.4749557705,5946040.511129811],[689363.3491217407,5946149.918213508],[689425.1047311232,5946099.375188584],[689314.5358911577,5946099.453607764]]",384ea614ac4baa72a0a943592629cbbca19f3e54d3ab80827b4269ac1938bcc5,bdc10f7a9216458c93a7eb70fafd6fa684076caa0bdfa001247bb30a938d56c9,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,338823,12.124309196086287,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,49,online_static_3step,0.5,0.8,10000.0,0.2510904255296679,7189.643750221715,0.2512809578452759,13.839509202453987,0.9277431023476842,12225,8487,8488,8499,8500,200013.11211427068,394.922385631362,3914,"[[689306.5517410896,5946128.217198253],[689295.2395674611,5946119.352665334],[689350.200710544,5946060.08801121],[689373.1395680795,5945971.3372582],[689323.3435375827,5946067.812773808]]",3f6d8ab46fee186a9e0d7bec1db491193cfeb0d4d2eb1323ebdeaf0dce514342,6129f1655ce662396d720c40607d70cda228d6af86ab77db4d1a4f525bdc2b0a,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,338823,12.124309196086287,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,49,dynamic_3step,0.5,0.8,10000.0,0.27732771298363557,7102.39069752083,0.2775243165996814,11.841604921012163,0.9155519875329091,14306,8499,8500,8499,8500,200009.29522977045,428.6008646504488,3951,"[[689306.5517410896,5946128.217198253],[689295.2395674611,5946119.352665334],[689350.200710544,5946060.08801121],[689373.1395680795,5945971.3372582],[689323.3435375827,5946067.812773808]]",3f6d8ab46fee186a9e0d7bec1db491193cfeb0d4d2eb1323ebdeaf0dce514342,6c2c62ca1914d67220b374bf50b08557a262896b4cd9a8c7415538c81cdb860b,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,338823,12.124309196086287,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,48,online_static_3step,0.5,0.8,10000.0,0.2497260764951572,7124.611913707817,0.24998370691631414,14.529633759327558,0.9311751406426172,11659,8502,8503,8526,8527,200017.28467139186,383.8719407506287,3803,"[[689297.9469535663,5946119.81652558],[689273.6797522011,5946062.544596477],[689303.2809465253,5945993.753384112],[689295.31409115,5946030.888153957],[689362.9454032687,5946024.303573067]]",ba002e38c24f199a8f6e5434dbfdf2107bd0f19251c779322e86fa423167fc88,16825d4f1ad4e8b3ea5ef6413748d2504319747df6105be6a0ea99e3ca9a7953,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,338823,12.124309196086287,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,48,dynamic_3step,0.5,0.8,10000.0,0.26868624922316764,7097.852200444922,0.2689169718738759,12.17230262215217,0.9178462751837835,13958,8526,8527,8526,8527,200003.00373881662,436.1227018642239,3977,"[[689297.9469535663,5946119.81652558],[689273.6797522011,5946062.544596477],[689303.2809465253,5945993.753384112],[689295.31409115,5946030.888153957],[689362.9454032687,5946024.303573067]]",ba002e38c24f199a8f6e5434dbfdf2107bd0f19251c779322e86fa423167fc88,9b17883ed971a9effa8bbb6ba7ae0abda678b43a25edd0e2d2296c7d1ac30742,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,338823,12.124309196086287,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,51,online_static_3step,0.5,0.8,10000.0,0.21284212677227501,7289.902401340782,0.21303536238022902,18.96884455900482,0.9472819761430706,8923,8486,8487,8487,8488,200009.27908487295,384.78454497805797,3803,"[[689408.5379602385,5946050.152987888],[689355.2484608968,5946116.921787034],[689367.2012683698,5946024.409085061],[689386.0645780956,5945989.359815919],[689294.8737882124,5946102.86015003]]",19677be8e58aae74569733e531a5da24d6cf6522eb51938616c433c21a4bc20f,ad201b730b724b184789cda4af221ec95a95203e29e9a4bbbdc97c25cf6db70b,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,338823,12.124309196086287,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
4,51,dynamic_3step,0.5,0.8,10000.0,0.2789413634798331,7042.239223157044,0.27919703155922526,11.335880420939741,0.9117845316934721,14919,8487,8488,8487,8488,200018.76940788064,428.0795043709222,3879,"[[689408.5379602385,5946050.152987888],[689355.2484608968,5946116.921787034],[689367.2012683698,5946024.409085061],[689386.0645780956,5945989.359815919],[689294.8737882124,5946102.86015003]]",19677be8e58aae74569733e531a5da24d6cf6522eb51938616c433c21a4bc20f,57a59d0b030ddfca2ebe4ed800194acdc9ec34432c6431290b2bb20d89c3bf24,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,338823,12.124309196086287,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
5,42,online_static_3step,0.5,0.8,10000.0,0.11407482018875052,8055.80799802159,0.11420543253051382,48.31594594594595,0.9793028992722452,3700,8950,8951,8950,8951,200000.6209521104,417.08337106416,4379,"[[488953.99584582483,5514312.611985302],[488996.7232629319,5514313.299947986],[489026.04140506615,5514433.2068268405],[488950.2623191387,5514289.667650914],[488990.5789052994,5514426.484572888]]",63820a06c24988cd5b14cbccaf1cbb0f000c4927355b2b7a32db181cb86fa4f5,affb6b16df1fdc6ff4e793b4d764a7dd5f9ed3086f3ce7f8d7f57c3f9ee79607,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,332327,12.09582121216583,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
5,42,dynamic_3step,0.5,0.8,10000.0,0.2712285867409362,7416.950669608972,0.2716013451366148,12.975432420021429,0.9229312775382364,13066,8518,8519,8950,8951,200002.88958215644,437.66808085516095,4116,"[[488953.99584582483,5514312.611985302],[488996.7232629319,5514313.299947986],[489026.04140506615,5514433.2068268405],[488950.2623191387,5514289.667650914],[488990.5789052994,5514426.484572888]]",63820a06c24988cd5b14cbccaf1cbb0f000c4927355b2b7a32db181cb86fa4f5,76423aac58ce84ec71ae0e52849f8380156d0e1011120bdbe6cd11e815a486d7,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,332327,12.09582121216583,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
5,43,online_static_3step,0.5,0.8,10000.0,0.20104257234844417,7260.9532259159605,0.2013331597365634,20.11317143198947,0.9502813366165852,8359,8498,8499,8524,8525,200014.197942455,425.6294547819998,4362,"[[488932.0096447233,5514361.008240472],[489034.945853249,5514389.609325028],[488903.5885825992,5514353.433502283],[488944.64006338775,5514326.7631215155],[488885.2145278042,5514410.473034833]]",15302fde53c7fee4048af64173d8a7965beeae9b802b541137bfbc6b42210ff6,d6a07f9b2015d4a038d3d49cf4fb936be93d278c34e31b122b64916baaf8e37f,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,332327,12.09582121216583,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
5,43,dynamic_3step,0.5,0.8,10000.0,0.2717603256076233,7064.760551833743,0.2720911306083839,13.025885244642446,0.9232297858288517,13019,8524,8525,8524,8525,200007.20066260375,445.0782717689872,4120,"[[488932.0096447233,5514361.008240472],[489034.945853249,5514389.609325028],[488903.5885825992,5514353.433502283],[488944.64006338775,5514326.7631215155],[488885.2145278042,5514410.473034833]]",15302fde53c7fee4048af64173d8a7965beeae9b802b541137bfbc6b42210ff6,5b926ccf9c7a18b64c49ccfa3b0e8815cce794770a190ea4258febd23ea440ad,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,332327,12.09582121216583,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
5,44,online_static_3step,0.5,0.8,10000.0,0.1555175643924459,7804.529201125193,0.15572925076441466,29.121356825292278,0.9656609406629197,6073,8860,8861,8860,8861,200015.46997503302,397.45195149839856,4094,"[[488980.5315319257,5514413.481579704],[488862.37107243796,5514433.051383537],[488992.53070638387,5514457.001278228],[488974.26699424995,5514427.782414835],[488909.61666809727,5514307.549694852]]",e6265b5a69412f436535d76f517c6ae7f5215604635f74720122e9b3df094cf3,26177b0d12c22497bf3a3a9f3cce4686a952e4079bc162498f1df148d8feb604,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,332327,12.09582121216583,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
5,44,dynamic_3step,0.5,0.8,10000.0,0.2777177630051032,7356.3916180907745,0.27810007908858675,12.198823698178167,0.9180248829934853,13942,8542,8543,8860,8861,200021.7112884951,447.4756849829573,4107,"[[488980.5315319257,5514413.481579704],[488862.37107243796,5514433.051383537],[488992.53070638387,5514457.001278228],[488974.26699424995,5514427.782414835],[488909.61666809727,5514307.549694852]]",e6265b5a69412f436535d76f517c6ae7f5215604635f74720122e9b3df094cf3,327e79b830ba3cd4b16f58c451c04dc3ac213ea45cdc3d2ea62acf2cd820952f,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,332327,12.09582121216583,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
